Date,ticker,Close,Return,Treatment,expected_return,abnormal_return,event_id,event_date,event_time,CAR_pre,CAR_post,delta_CAR,post,CAR
2020-12-31,NVDA,13.020751953125,,1,,,,,,,,,0,
2021-01-04,NVDA,13.079100608825684,0.004481204765342195,1,,,,,,,,,0,
2021-01-05,NVDA,13.369585037231445,0.022209816798086646,1,,,,,,,,,0,
2021-01-06,NVDA,12.581409454345703,-0.05895288303195956,1,,,,,,,,,0,
2021-01-07,NVDA,13.30899429321289,0.057830153410663776,1,,,,,,,,,0,
2021-01-08,NVDA,13.241921424865723,-0.0050396646710842985,1,,,,,,,,,0,
2021-01-11,NVDA,13.58576488494873,0.02596628155770042,1,,,,,,,,,0,
2021-01-12,NVDA,13.449374198913574,-0.01003923497794812,1,,,,,,,,,0,
2021-01-13,NVDA,13.496251106262207,0.003485434091975881,1,,,,,,,,,0,
2021-01-14,NVDA,13.165621757507324,-0.02449786582597535,1,,,,,,,,,0,
2021-01-15,NVDA,12.825765609741211,-0.02581390792062821,1,,,,,,,,,0,
2021-01-19,NVDA,12.991082191467285,0.012889412356055896,1,,,,,,,,,0,
2021-01-20,NVDA,13.33068561553955,0.026141272841405216,1,,,,,,,,,0,
2021-01-21,NVDA,13.831119537353516,0.03753999878525449,1,,,,,,,,,0,
2021-01-22,NVDA,13.67652702331543,-0.01117715117858542,1,,,,,,,,,0,
2021-01-25,NVDA,13.61743450164795,-0.004320725690574845,1,,,,,,,,,0,
2021-01-26,NVDA,13.400006294250488,-0.015966899445791216,1,,,,,,,,,0,
2021-01-27,NVDA,12.88386344909668,-0.03851810467994099,1,,,,,,,,,0,
2021-01-28,NVDA,13.016761779785156,0.010315099287845575,1,,,,,,,,,0,
2021-01-29,NVDA,12.955674171447754,-0.004692995798100119,1,,,,,,,,,0,
2021-02-01,NVDA,13.202274322509766,0.019034142708333812,1,,,,,,,,,0,
2021-02-02,NVDA,13.521187782287598,0.02415594858789505,1,,,,,,,,,0,
2021-02-03,NVDA,13.49500560760498,-0.001936381263553999,1,0.004481204765342195,-0.006417586028896194,,,,,,,0,
2021-02-04,NVDA,13.628406524658203,0.00988520649284097,1,0.01334551078171442,-0.0034603042888734503,,,,,,,0,
